ID,89,Abs
Sim,Relative Faults,Abs Relative Faults
50.71,-0.26507246376811594,0.26507246376811594
39.74,-0.4771052631578947,0.4771052631578947
61.07,-0.28988372093023257,0.28988372093023257
157.4,-0.42344322344322344,0.42344322344322344
218.1,-0.5258695652173914,0.5258695652173914
170.5,-0.46044303797468356,0.46044303797468356
196.9,0.24620253164556966,0.24620253164556966
746.3,1.1445402298850573,1.1445402298850573
444.0,1.658682634730539,1.658682634730539
109.7,0.5671428571428572,0.5671428571428572
44.78,-0.3003125,0.3003125
42.62,0.29151515151515145,0.29151515151515145
25.93,-0.03962962962962964,0.03962962962962964
17.63,-0.6402040816326531,0.6402040816326531
51.16,-0.16131147540983612,0.16131147540983612
289.3,-0.10709876543209873,0.10709876543209873
312.6,0.1367272727272728,0.1367272727272728
422.9,-0.14737903225806456,0.14737903225806456
398.3,-0.02377450980392154,0.02377450980392154
409.2,-0.03490566037735852,0.03490566037735852
282.2,0.17583333333333329,0.17583333333333329
136.5,-0.1676829268292683,0.1676829268292683
217.4,0.025471698113207573,0.025471698113207573
98.97,0.6774576271186441,0.6774576271186441
35.21,-0.5305333333333333,0.5305333333333333
22.14,-0.6370491803278688,0.6370491803278688
47.01,-0.5606542056074767,0.5606542056074767
374.5,-0.09101941747572816,0.09101941747572816
434.7,-0.4730909090909091,0.4730909090909091
226.4,0.0017699115044248039,0.0017699115044248039
741.0,-0.22327044025157233,0.22327044025157233
1101.0,-0.019590382902938557,0.019590382902938557
452.8,1.0581818181818183,1.0581818181818183
115.3,0.37261904761904757,0.37261904761904757
165.1,0.3644628099173553,0.3644628099173553
158.3,2.0442307692307695,2.0442307692307695
69.62,-0.11873417721518982,0.11873417721518982
41.45,-0.3314516129032258,0.3314516129032258
154.5,-0.2536231884057971,0.2536231884057971
271.5,-0.19196428571428573,0.19196428571428573
258.3,-0.2784916201117318,0.2784916201117318
489.2,0.17596153846153845,0.17596153846153845
304.4,0.422429906542056,0.422429906542056
166.6,0.9833333333333333,0.9833333333333333
226.1,2.966666666666667,2.966666666666667
90.69,0.7440384615384615,0.7440384615384615
38.73,0.2103124999999999,0.2103124999999999
23.21,0.6578571428571429,0.6578571428571429
18.68,-0.6187755102040816,0.6187755102040816
18.92,-0.5599999999999999,0.5599999999999999
94.17,0.0018085106382978904,0.0018085106382978904
349.2,0.1192307692307692,0.1192307692307692
176.4,0.013793103448275895,0.013793103448275895
218.5,0.3742138364779874,0.3742138364779874
475.1,1.4364102564102565,1.4364102564102565
657.7,0.6608585858585859,0.6608585858585859
194.5,0.5077519379844961,0.5077519379844961
71.78,0.025428571428571446,0.025428571428571446
41.37,-0.440945945945946,0.440945945945946
58.05,-0.09296875000000004,0.09296875000000004
