ID,28,Abs
Sim,Relative Faults,Abs Relative Faults
31.68,-0.5408695652173913,0.5408695652173913
33.36,-0.5610526315789474,0.5610526315789474
50.71,-0.4103488372093023,0.4103488372093023
169.8,-0.37802197802197796,0.37802197802197796
187.5,-0.592391304347826,0.592391304347826
142.1,-0.5503164556962026,0.5503164556962026
283.2,0.7924050632911391,0.7924050632911391
761.0,1.1867816091954022,1.1867816091954022
351.0,1.1017964071856288,1.1017964071856288
40.31,-0.4241428571428571,0.4241428571428571
70.83,0.10671874999999997,0.10671874999999997
41.51,0.2578787878787878,0.2578787878787878
26.63,-0.01370370370370374,0.01370370370370374
25.27,-0.4842857142857143,0.4842857142857143
83.88,0.37508196721311465,0.37508196721311465
298.7,-0.07808641975308646,0.07808641975308646
222.9,-0.18945454545454543,0.18945454545454543
437.3,-0.11834677419354836,0.11834677419354836
398.4,-0.023529411764705938,0.023529411764705938
443.3,0.045518867924528326,0.045518867924528326
257.6,0.07333333333333343,0.07333333333333343
102.1,-0.37743902439024396,0.37743902439024396
236.3,0.11462264150943402,0.11462264150943402
32.15,-0.4550847457627119,0.4550847457627119
24.6,-0.6719999999999999,0.6719999999999999
27.78,-0.5445901639344262,0.5445901639344262
58.85,-0.45,0.45
427.0,0.03640776699029126,0.03640776699029126
363.6,-0.5592727272727273,0.5592727272727273
132.7,-0.4128318584070797,0.4128318584070797
914.6,-0.041299790356394105,0.041299790356394105
1071.0,-0.04630454140694568,0.04630454140694568
154.0,-0.3,0.3
86.73,0.03250000000000005,0.03250000000000005
210.5,0.7396694214876033,0.7396694214876033
94.65,0.8201923076923078,0.8201923076923078
36.58,-0.5369620253164558,0.5369620253164558
36.29,-0.4146774193548387,0.4146774193548387
240.5,0.16183574879227053,0.16183574879227053
168.9,-0.4973214285714286,0.4973214285714286
266.4,-0.25586592178770956,0.25586592178770956
471.4,0.13317307692307687,0.13317307692307687
281.4,0.3149532710280373,0.3149532710280373
163.2,0.9428571428571427,0.9428571428571427
178.5,2.1315789473684212,2.1315789473684212
74.64,0.43538461538461537,0.43538461538461537
32.98,0.030624999999999902,0.030624999999999902
31.7,1.2642857142857142,1.2642857142857142
26.64,-0.4563265306122449,0.4563265306122449
38.7,-0.09999999999999994,0.09999999999999994
156.0,0.6595744680851063,0.6595744680851063
320.8,0.02820512820512824,0.02820512820512824
122.6,-0.29540229885057473,0.29540229885057473
224.9,0.41446540880503147,0.41446540880503147
543.6,1.787692307692308,1.787692307692308
536.8,0.35555555555555546,0.35555555555555546
101.6,-0.21240310077519384,0.21240310077519384
68.5,-0.02142857142857143,0.02142857142857143
68.45,-0.07499999999999996,0.07499999999999996
42.86,-0.3303125,0.3303125
