ID,81,Abs
Sim,Relative Faults,Abs Relative Faults
0.9059,-0.9868710144927536,0.9868710144927536
7.39,-0.9027631578947368,0.9027631578947368
149.8,0.7418604651162792,0.7418604651162792
96.34,-0.6471062271062271,0.6471062271062271
210.0,-0.5434782608695652,0.5434782608695652
68.68,-0.7826582278481012,0.7826582278481012
211.8,0.34050632911392414,0.34050632911392414
794.4,1.282758620689655,1.282758620689655
79.95,-0.5212574850299401,0.5212574850299401
1.061,-0.984842857142857,0.984842857142857
10.11,-0.84203125,0.84203125
2.536,-0.9231515151515151,0.9231515151515151
0.3647,-0.9864925925925926,0.9864925925925926
0.2876,-0.994130612244898,0.994130612244898
160.8,1.6360655737704919,1.6360655737704919
371.2,0.14567901234567898,0.14567901234567898
258.7,-0.05927272727272732,0.05927272727272732
381.9,-0.23004032258064522,0.23004032258064522
236.8,-0.41960784313725485,0.41960784313725485
331.0,-0.21933962264150944,0.21933962264150944
188.1,-0.21625000000000003,0.21625000000000003
77.95,-0.5246951219512195,0.5246951219512195
190.5,-0.10141509433962265,0.10141509433962265
1.157,-0.9803898305084746,0.9803898305084746
0.6745,-0.9910066666666667,0.9910066666666667
0.5389,-0.9911655737704919,0.9911655737704919
130.3,0.2177570093457945,0.2177570093457945
628.4,0.5252427184466019,0.5252427184466019
365.4,-0.5570909090909091,0.5570909090909091
89.05,-0.6059734513274336,0.6059734513274336
976.2,0.023270440251572374,0.023270440251572374
911.8,-0.1880676758682102,0.1880676758682102
32.07,-0.8542272727272727,0.8542272727272727
51.61,-0.3855952380952381,0.3855952380952381
56.71,-0.5313223140495867,0.5313223140495867
1.114,-0.9785769230769231,0.9785769230769231
0.7456,-0.9905620253164558,0.9905620253164558
30.32,-0.5109677419354839,0.5109677419354839
513.0,1.4782608695652173,1.4782608695652173
94.28,-0.7194047619047619,0.7194047619047619
337.0,-0.05865921787709497,0.05865921787709497
402.7,-0.03197115384615387,0.03197115384615387
93.3,-0.564018691588785,0.564018691588785
72.82,-0.13309523809523818,0.13309523809523818
105.4,0.849122807017544,0.849122807017544
4.648,-0.9106153846153847,0.9106153846153847
0.4155,-0.987015625,0.987015625
0.3617,-0.9741642857142857,0.9741642857142857
0.2877,-0.9941285714285714,0.9941285714285714
0.2428,-0.9943534883720929,0.9943534883720929
346.2,2.682978723404255,2.682978723404255
233.7,-0.2509615384615385,0.2509615384615385
138.8,-0.20229885057471259,0.20229885057471259
164.1,0.03207547169811317,0.03207547169811317
495.5,1.541025641025641,1.541025641025641
461.6,0.16565656565656572,0.16565656565656572
42.15,-0.6732558139534883,0.6732558139534883
9.193,-0.8686714285714286,0.8686714285714286
27.4,-0.6297297297297297,0.6297297297297297
3.296,-0.9485,0.9485
