ID,0,Abs
Sim,Relative Faults,Abs Relative Faults
58.7,-0.14927536231884053,0.14927536231884053
56.75,-0.2532894736842105,0.2532894736842105
105.0,0.22093023255813954,0.22093023255813954
225.9,-0.1725274725274725,0.1725274725274725
261.6,-0.4313043478260869,0.4313043478260869
114.4,-0.6379746835443038,0.6379746835443038
237.5,0.5031645569620253,0.5031645569620253
806.9,1.3186781609195402,1.3186781609195402
202.5,0.2125748502994012,0.2125748502994012
49.7,-0.29,0.29
51.63,-0.19328124999999996,0.19328124999999996
49.66,0.5048484848484848,0.5048484848484848
43.75,0.6203703703703703,0.6203703703703703
41.76,-0.14775510204081638,0.14775510204081638
116.0,0.9016393442622951,0.9016393442622951
446.6,0.37839506172839515,0.37839506172839515
286.5,0.04181818181818182,0.04181818181818182
433.9,-0.12520161290322585,0.12520161290322585
282.4,-0.30784313725490203,0.30784313725490203
354.6,-0.1636792452830188,0.1636792452830188
236.6,-0.01416666666666669,0.01416666666666669
109.3,-0.3335365853658537,0.3335365853658537
259.2,0.22264150943396221,0.22264150943396221
52.57,-0.10898305084745762,0.10898305084745762
50.26,-0.3298666666666667,0.3298666666666667
54.61,-0.10475409836065575,0.10475409836065575
77.15,-0.2789719626168224,0.2789719626168224
638.9,0.5507281553398058,0.5507281553398058
425.0,-0.48484848484848486,0.48484848484848486
139.1,-0.3845132743362832,0.3845132743362832
1004.0,0.05241090146750524,0.05241090146750524
1002.0,-0.10774710596616206,0.10774710596616206
113.6,-0.48363636363636364,0.48363636363636364
111.3,0.32499999999999996,0.32499999999999996
224.3,0.8537190082644629,0.8537190082644629
111.8,1.15,1.15
68.93,-0.12746835443037965,0.12746835443037965
69.18,0.11580645161290333,0.11580645161290333
394.5,0.9057971014492754,0.9057971014492754
189.3,-0.4366071428571428,0.4366071428571428
367.8,0.027374301675977684,0.027374301675977684
474.0,0.13942307692307693,0.13942307692307693
162.6,-0.2401869158878505,0.2401869158878505
130.7,0.5559523809523809,0.5559523809523809
189.4,2.3228070175438598,2.3228070175438598
59.28,0.14,0.14
53.7,0.6781250000000001,0.6781250000000001
51.38,2.6700000000000004,2.6700000000000004
49.38,0.007755102040816379,0.007755102040816379
63.44,0.47534883720930227,0.47534883720930227
303.7,2.230851063829787,2.230851063829787
326.7,0.04711538461538458,0.04711538461538458
186.6,0.07241379310344824,0.07241379310344824
205.1,0.289937106918239,0.289937106918239
505.5,1.5923076923076922,1.5923076923076922
523.6,0.3222222222222223,0.3222222222222223
96.53,-0.25170542635658916,0.25170542635658916
41.55,-0.4064285714285715,0.4064285714285715
64.3,-0.13108108108108113,0.13108108108108113
52.67,-0.17703124999999997,0.17703124999999997
